TweetID,Expert,Amateur_0,Amateur_1,Amateur_2
576250945794797569,neither,neither,neither,neither
566313975835787267,neither,racism,neither,racism
602199444587675649,neither,racism,link,racism
563895429054468097,neither,neither,neither,neither
572344763346636800,neither,neither,neither,neither
575730835007000577,neither,neither,neither,neither
562765681373224960,neither,neither,sexism,neither
575709530501177345,neither,neither,neither,racism
569957775289118720,neither,neither,neither,neither
572337994360745985,neither,neither,neither,neither
576092394921332736,sexism,sexism,sexism,sexism
569324508512854016,neither,neither,neither,neither
576197630734131200,neither,neither,neither,neither
572336674975326209,neither,neither,neither,neither
576529310082736128,neither,neither,neither,neither
597914744192794625,neither,sexism,neither,neither
572336655018823680,neither,neither,neither,sexism
563420565130588160,neither,neither,neither,neither
573203460654415872,neither,neither,neither,neither
576108007601274880,sexism,sexism,sexism,sexism
574965520857849856,neither,neither,neither,neither
595324115545825280,neither,sexism,sexism,neither
563026881512226817,neither,racism,neither,neither
572347415400857601,neither,neither,neither,neither
564724346938077184,neither,neither,neither,neither
597897228590583808,neither,neither,neither,neither
575805575264518144,neither,neither,neither,neither
575551303964889088,neither,sexism,neither,sexism
575443531679973376,neither,neither,neither,neither
573775094813589505,neither,neither,neither,neither
568821274127917056,neither,neither,neither,neither
572094235387822083,sexism,sexism,sexism,sexism
565041169826979840,neither,neither,racism,sexism
568875785974493184,neither,neither,neither,neither
569010451872219137,neither,neither,neither,neither
568825969517027328,neither,sexism,sexism,neither
596898005589995521,neither,neither,neither,neither
566317770431012864,neither,neither,neither,neither
571714646303879169,neither,both,neither,neither
571027663092994048,neither,sexism,sexism,sexism
567026133837676544,neither,neither,neither,neither
563378805360709634,neither,neither,neither,neither
563759026639339520,neither,neither,neither,neither
597341268939657216,neither,neither,neither,neither
576543432568508416,neither,neither,neither,neither
599380212208373760,neither,neither,neither,neither
575835885410914304,sexism,sexism,sexism,sexism
574364504496078849,neither,neither,neither,neither
599422712126148610,neither,neither,neither,neither
575895800108077056,neither,neither,neither,neither
562742638391353346,neither,neither,neither,neither
595280063081226241,neither,sexism,sexism,sexism
567090519986036736,neither,neither,neither,neither
599021438750695425,neither,neither,neither,neither
564925317299453952,neither,neither,sexism,neither
566837194971561985,neither,neither,neither,neither
575728442898956288,neither,neither,neither,neither
565034013341937664,neither,sexism,sexism,neither
566492055451365376,neither,neither,neither,sexism
573281414008864768,neither,neither,neither,neither
599122797831421952,neither,neither,neither,neither
576506036808519681,sexism,sexism,sexism,sexism
568552552037363712,neither,neither,neither,neither
568437545794555904,neither,neither,racism,neither
603687180955955201,neither,neither,neither,neither
569614400677490688,neither,neither,neither,neither
595306440253833216,neither,neither,neither,neither
565328067942678528,neither,neither,neither,neither
568822167988600832,neither,neither,neither,link
594390590378246145,neither,neither,neither,neither
575429321034067968,neither,neither,sexism,sexism
568443777402011649,neither,racism,racism,racism
568820563772198912,neither,neither,neither,neither
568816547818393600,neither,neither,neither,neither
564701783113494530,neither,neither,neither,neither
562884029985599488,neither,neither,racism,neither
571355978823700480,sexism,neither,sexism,neither
571085052366462976,sexism,sexism,sexism,sexism
571577649379864576,sexism,sexism,sexism,sexism
597514893672124418,neither,neither,neither,neither
567066162135982080,neither,link,neither,neither
571310207407665152,sexism,sexism,sexism,sexism
595095794614566912,neither,neither,neither,neither
596479396870955008,neither,neither,neither,neither
576424651775041536,neither,neither,neither,neither
597102227610685440,neither,neither,neither,neither
597273732277620737,neither,neither,neither,neither
569174207860383744,neither,neither,neither,neither
597341156662321153,neither,neither,neither,neither
572344614910349312,sexism,neither,neither,neither
576100393127575552,neither,neither,neither,neither
562780875625336833,neither,neither,sexism,neither
574460930404167680,neither,neither,neither,neither
596119838214328322,neither,neither,neither,neither
594297359091150848,neither,neither,neither,neither
597348234349023232,neither,racism,both,neither
597102691538509824,neither,sexism,racism,racism
595306283906912256,sexism,sexism,sexism,sexism
603653475424141312,neither,neither,neither,sexism
571450760552058881,neither,neither,neither,neither
573949262087610369,neither,neither,neither,neither
598049462670364672,neither,neither,neither,neither
576608193494716416,neither,neither,neither,neither
597109794269302784,neither,neither,neither,neither
576532392392798208,sexism,sexism,neither,sexism
570997458916016128,neither,neither,neither,neither
565324410790641666,neither,neither,neither,neither
562744702395777024,neither,link,neither,neither
572877958441930753,neither,racism,neither,neither
600950339408416768,neither,racism,racism,racism
599055540547821568,neither,neither,neither,neither
597548598964985856,neither,neither,neither,neither
603598912725917696,sexism,sexism,sexism,sexism
569180902695137280,neither,neither,neither,neither
571719095667855360,neither,sexism,sexism,sexism
570994383450808320,neither,neither,neither,neither
596827375964323840,neither,neither,neither,neither
595044307578454016,neither,neither,neither,neither
596953720820105216,neither,neither,neither,neither
576555757639860224,neither,neither,neither,neither
596731467956232193,neither,neither,neither,neither
595104372448624640,neither,neither,sexism,neither
562704183242285057,neither,neither,neither,neither
563059360700837890,neither,neither,neither,neither
576094714543247360,neither,neither,neither,neither
568291573475078145,neither,both,neither,neither
563365350662623232,neither,neither,neither,neither
572342059601801216,sexism,neither,sexism,sexism
563551557543686144,neither,neither,neither,neither
571134427599937536,sexism,sexism,neither,sexism
319399851215433729,neither,racism,neither,sexism
598888587002716160,neither,neither,racism,both
568815408859361280,neither,neither,neither,neither
569943167639777280,neither,neither,neither,neither
569967307193065473,neither,neither,neither,neither
571012280072056832,neither,neither,neither,neither
597700890858954752,neither,neither,neither,neither
594936972973510656,neither,sexism,neither,neither
576178036942352384,neither,neither,neither,neither
576612792968437760,neither,sexism,neither,neither
571953318953660416,neither,sexism,sexism,sexism
569011929122893824,neither,neither,neither,neither
565420092612431873,neither,neither,neither,neither
566726571990736896,neither,neither,neither,neither
568438895009865729,neither,neither,neither,neither
576252105817604096,neither,neither,neither,neither
575128098049404928,neither,neither,neither,neither
570830411783413760,sexism,sexism,sexism,sexism
564226695285063680,neither,neither,neither,neither
572345888258981888,sexism,neither,sexism,neither
565954974291881984,neither,neither,sexism,neither
594587741255405568,neither,neither,neither,neither
573278057869361153,neither,neither,neither,neither
568825637424599040,neither,neither,neither,neither
565364984977559553,neither,neither,neither,neither
575773975457886208,neither,neither,neither,neither
603665741750075394,neither,sexism,neither,neither
566307635373559810,sexism,racism,neither,neither
599357596701593602,neither,neither,sexism,sexism
576442332377063424,sexism,sexism,sexism,sexism
563042612815618049,neither,neither,neither,neither
570653131903623169,neither,neither,neither,neither
565752781404139520,neither,racism,neither,neither
563026328581328898,neither,neither,neither,neither
568137044095930368,neither,neither,neither,neither
571349195610681344,neither,neither,neither,neither
571684756385087488,sexism,sexism,sexism,sexism
594322548101226499,neither,neither,neither,racism
597102408083214336,neither,neither,neither,neither
598974450705375232,neither,neither,neither,neither
596745029009281024,neither,link,link,link
572336572021927936,neither,neither,neither,neither
566769962191421440,neither,neither,neither,neither
576435630395170817,neither,neither,neither,neither
569476027077955584,racism,neither,racism,neither
595092204189659136,neither,sexism,sexism,neither
572858659794898944,neither,neither,neither,neither
596357010259480576,neither,sexism,neither,neither
562741134888558592,neither,neither,racism,neither
594653603198992384,neither,neither,neither,neither
563813698083774465,neither,neither,neither,neither
571347636776779776,sexism,both,sexism,sexism
566308144885010432,neither,link,neither,racism
565754223963684867,sexism,racism,neither,sexism
569008759646728192,neither,neither,neither,neither
571416203261911041,neither,neither,neither,neither
576175035271901184,neither,neither,neither,neither
597116009770680320,neither,neither,neither,neither
594590205681635328,neither,neither,neither,neither
567026970169315329,neither,neither,neither,racism
572593396369395712,neither,neither,neither,neither
573264145748893697,neither,neither,neither,neither
595250919266070529,neither,neither,neither,racism
572337632375513089,neither,sexism,sexism,sexism
598412084884348930,neither,neither,neither,neither
569219530464997378,neither,neither,neither,neither
570078416076083200,neither,neither,neither,neither
576110203529273345,neither,sexism,sexism,sexism
572000403585294336,sexism,sexism,sexism,sexism
576515212511178753,neither,racism,neither,neither
570792783016886272,neither,neither,neither,neither
599531476196036608,neither,neither,neither,neither
572604466169454593,neither,neither,neither,neither
567888662752403456,neither,link,neither,neither
595238964488839168,neither,sexism,neither,neither
564612071434633217,neither,neither,neither,neither
566834421186039808,neither,neither,neither,neither
603694339110400000,neither,sexism,sexism,sexism
563300099296464899,neither,neither,neither,neither
597125543117524993,neither,neither,neither,neither
572947219717857282,neither,neither,neither,neither
564960026700152832,neither,neither,neither,neither
598502011269554176,neither,neither,neither,neither
575723127633653760,neither,neither,neither,neither
597205921111023617,neither,neither,neither,neither
594299445686112256,neither,neither,neither,neither
594946370114424832,neither,neither,neither,neither
570428003798294528,neither,link,link,link
573547851449421824,neither,neither,neither,neither
574310253501640704,neither,neither,neither,neither
563880249083957250,neither,neither,neither,neither
572338814716272640,neither,neither,neither,neither
563036209744969728,neither,neither,neither,neither
562770898214989824,neither,neither,neither,neither
576495283091046400,neither,neither,neither,neither
567090901365706753,neither,neither,neither,both
563881381885800450,neither,neither,neither,neither
599062574798213120,neither,both,neither,neither
571741520618921984,neither,neither,neither,neither
564678682678018048,neither,neither,neither,neither
564900941594243072,neither,neither,neither,neither
575377367155240962,sexism,sexism,sexism,sexism
572342944256032768,neither,both,neither,sexism
597578835094163456,neither,neither,neither,racism
562726266097659904,neither,neither,neither,neither
576480836788207616,neither,neither,neither,neither
568443357925482496,neither,neither,neither,neither
566478129871335425,neither,neither,neither,neither
571742151786168320,neither,neither,neither,neither
564679733053362176,neither,neither,neither,neither
573982272962961408,neither,neither,neither,neither
567020719913967616,neither,neither,neither,neither
570749335538946048,sexism,sexism,sexism,sexism
566314154878070784,racism,neither,neither,neither
569336261489532928,neither,neither,neither,neither
569753980227551233,neither,neither,neither,neither
598510116749512705,neither,neither,neither,neither
603566066971725824,sexism,sexism,sexism,sexism
573180797445795840,neither,neither,neither,neither
574606296583925760,neither,neither,neither,neither
576267870914494464,sexism,sexism,sexism,sexism
563379886283161600,neither,neither,sexism,neither
576438945619136512,sexism,sexism,sexism,sexism
576506891674755073,neither,neither,neither,neither
599707514490388480,neither,neither,neither,sexism
563240615597465600,neither,neither,neither,neither
575733850657189888,neither,neither,neither,neither
566793157983993857,neither,neither,neither,neither
564631929626959874,neither,neither,neither,neither
571711991804370944,neither,neither,neither,neither
566782677886697472,neither,neither,link,neither
568875227456761857,neither,neither,neither,neither
598335422024921089,neither,neither,sexism,sexism
575820927650430976,sexism,sexism,sexism,sexism
568851432037847040,racism,neither,neither,neither
598402811634782209,neither,neither,neither,neither
598396596611514370,neither,neither,sexism,neither
568187892742295552,neither,neither,neither,neither
563768600662528000,neither,neither,neither,neither
596952539586670594,neither,neither,neither,neither
575579627650969600,sexism,sexism,sexism,sexism
599526503571853312,neither,neither,racism,neither
595372741475180545,neither,racism,neither,neither
567077588435079169,neither,neither,neither,neither
576704942620041216,sexism,sexism,sexism,sexism
565640127943565313,neither,neither,neither,neither
599721071281999872,neither,neither,neither,neither
569185588076679168,neither,neither,neither,neither
571460334675845120,neither,neither,neither,racism
571742086808018945,neither,neither,neither,neither
568433395388137472,neither,neither,neither,neither
603685679294480385,sexism,neither,neither,sexism
595369270332133376,neither,neither,neither,neither
572341307584073728,sexism,neither,neither,neither
564907442417315840,neither,neither,neither,racism
563412461647175680,neither,neither,neither,neither
563760226768134144,neither,neither,neither,neither
569995975046991872,neither,neither,neither,neither
564932925653663744,neither,neither,neither,neither
596772646420750336,neither,link,link,link
575625917428547584,both,sexism,both,sexism
598914078543720449,neither,neither,neither,neither
594444117158989824,neither,neither,neither,neither
576164408168091649,neither,sexism,sexism,neither
571789775964921856,sexism,sexism,sexism,sexism
566674362380476416,neither,neither,neither,neither
571179975497248768,neither,neither,neither,neither
572341016407109632,neither,neither,neither,neither
575425508894097408,neither,neither,neither,neither
597869482141331456,neither,neither,neither,link
569996634832003072,neither,neither,neither,neither
565757787234631680,neither,neither,neither,neither
597563621858676736,neither,neither,neither,link
571154692043972609,neither,neither,neither,neither
598187662474752000,neither,neither,neither,neither
595338085916741634,neither,neither,neither,neither
571701392974458880,neither,sexism,sexism,sexism
565030714815442944,neither,neither,neither,neither
565368038309244928,neither,neither,neither,neither
567835583092924416,neither,neither,neither,neither
573180997631537152,neither,link,link,neither
574717516645269504,neither,neither,neither,neither
568444627973332992,neither,neither,neither,neither
573387929713696768,neither,neither,neither,neither
567090167765143552,neither,neither,sexism,neither
575376249763205120,sexism,neither,sexism,sexism
571715507994296320,sexism,sexism,sexism,sexism
566766233526468609,sexism,neither,racism,neither
602581719019954176,neither,neither,neither,link
595342527525359616,neither,neither,neither,neither
574446468460752897,neither,neither,neither,neither
603673744926765056,neither,sexism,sexism,neither
565359542352220163,neither,neither,neither,neither
595101468681605123,neither,neither,neither,neither
573243928863891457,neither,neither,neither,neither
568663869029113856,neither,neither,neither,sexism
576082415464132608,sexism,sexism,sexism,sexism
563246128200572928,neither,neither,neither,neither
567044960730349568,neither,neither,neither,neither
598430025784766464,neither,neither,neither,neither
603665227385851904,neither,sexism,sexism,sexism
595295508328906752,neither,neither,neither,neither
575515174393806848,neither,sexism,sexism,sexism
571123101611794433,neither,sexism,sexism,both
570794268916215808,neither,neither,neither,neither
595007980170452993,neither,neither,neither,neither
565981085478449152,neither,sexism,link,neither
576168840062771200,neither,neither,sexism,sexism
571341250298662913,sexism,sexism,sexism,racism
597101901465784320,neither,neither,neither,neither
576127900874895360,sexism,sexism,sexism,sexism
595307760515813376,neither,neither,neither,neither
564575446902136832,neither,neither,neither,neither
573954591814873089,neither,neither,neither,neither
572016020606468096,neither,neither,neither,neither
573745006575423490,neither,neither,racism,neither
603655760569049089,neither,sexism,neither,neither
571718191254134784,neither,neither,neither,neither
573366540063535105,neither,neither,neither,neither
576423472953470976,sexism,sexism,sexism,sexism
569955739722059776,neither,neither,neither,neither
571138483789520896,neither,neither,neither,neither
597345003011055616,neither,neither,neither,neither
563184518320771072,neither,neither,neither,neither
598320551375962112,neither,sexism,neither,sexism
576539001621909504,neither,neither,neither,neither
571301628973707264,sexism,sexism,sexism,sexism
571715154242506753,neither,neither,neither,neither
575570881977663489,sexism,sexism,sexism,sexism
563874714884382720,neither,neither,sexism,neither
564681656984805376,neither,neither,neither,neither
595042034932580353,neither,neither,neither,neither
603692535446396929,neither,sexism,neither,sexism
599373724672856064,neither,neither,neither,racism
573595977640103937,neither,neither,both,neither
597882549122125824,neither,neither,neither,neither
573278071106637824,neither,neither,neither,neither
572347461634695168,neither,neither,neither,neither
576425118592827392,sexism,sexism,sexism,sexism
571105380945698817,neither,neither,neither,neither
576539902935863296,neither,neither,neither,neither
576518397141323776,neither,sexism,sexism,sexism
570998598109831168,neither,sexism,sexism,sexism
598977479491985408,neither,neither,neither,neither
571473794130309120,neither,neither,neither,neither
563556915230158849,neither,neither,neither,neither
571682811326947329,neither,neither,sexism,link
572336245361139712,neither,neither,neither,neither
599715198044254208,neither,neither,neither,neither
574298169640554496,neither,neither,neither,neither
568456747167252480,neither,neither,neither,neither
570018879415541760,neither,neither,link,neither
572942312856137729,neither,neither,neither,neither
603656025443471360,sexism,sexism,sexism,sexism
576493762056093696,neither,neither,neither,neither
563055164303900672,neither,sexism,neither,sexism
573226543448633345,neither,neither,neither,neither
568671318545014785,neither,neither,neither,neither
575943299724279811,sexism,sexism,sexism,sexism
595303659333754880,neither,sexism,neither,neither
572008655681425408,neither,sexism,sexism,sexism
596949224731770881,neither,neither,neither,neither
576416800801443840,sexism,sexism,neither,racism
596523377604497408,neither,neither,neither,neither
563880472967540736,neither,neither,neither,neither
572343212326572032,neither,neither,neither,neither
598494346027995136,neither,neither,neither,neither
572340883489615872,sexism,neither,sexism,neither
571429918602452992,neither,sexism,neither,neither
603683728934731777,neither,both,racism,neither
573244067867332608,neither,neither,neither,neither
573775605621071874,neither,neither,neither,neither
563232127622201345,neither,neither,sexism,neither
572583123235442688,neither,neither,neither,neither
572336558885367809,neither,neither,neither,neither
597878486368276480,neither,neither,neither,neither
570791913487355905,neither,neither,neither,neither
599092925331476480,neither,neither,neither,racism
575293557726011394,neither,neither,neither,neither
574424805732040704,neither,neither,neither,neither
594600584281362432,neither,neither,neither,neither
568673232821170177,neither,neither,neither,neither
567104525274583040,neither,neither,neither,neither
573945750612238337,neither,neither,neither,neither
571363052140040192,sexism,sexism,sexism,sexism
572261642555265024,sexism,sexism,sexism,sexism
565438533331320832,neither,neither,neither,neither
594802005685633024,neither,neither,neither,neither
576572995822583808,neither,neither,neither,neither
599138917665767424,neither,neither,neither,neither
598510521596268545,neither,link,link,link
563240041112035328,neither,neither,neither,neither
572338390630154240,neither,neither,neither,neither
572338808705847296,sexism,neither,sexism,neither
573253466593751041,neither,neither,neither,neither
571877342215184384,neither,neither,neither,neither
576546215099142145,neither,neither,neither,neither
566660013180325888,neither,link,neither,link
575589617640022016,sexism,sexism,sexism,sexism
563852290524581889,neither,neither,neither,neither
564675186994073602,neither,neither,neither,neither
564569724906790912,neither,neither,neither,neither
565345273803993089,neither,neither,neither,link
570932220292149248,neither,sexism,neither,sexism
569898813625802752,neither,neither,neither,neither
562781630893682688,neither,neither,neither,neither
571885613965836288,sexism,sexism,neither,sexism
572338645950062593,neither,sexism,neither,neither
567355085823299585,neither,neither,neither,neither
597714450389409792,neither,neither,neither,neither
575155573370421248,neither,neither,neither,neither
595382613939912704,neither,neither,neither,neither
595334518136967168,neither,neither,neither,neither
575353762690301952,neither,neither,neither,neither
574365544893186048,neither,neither,neither,neither
576607445692256256,neither,neither,neither,neither
563234321482252288,neither,neither,neither,neither
565040050660859905,neither,sexism,neither,neither
576465763273326592,neither,neither,sexism,neither
576123001818587137,neither,sexism,sexism,sexism
566461432922128385,neither,neither,neither,neither
565368094542274560,neither,neither,neither,neither
563085551776313345,neither,sexism,sexism,neither
573423922764365825,sexism,sexism,neither,sexism
567071591922548736,neither,neither,neither,neither
576580896926654464,neither,sexism,sexism,both
562876448831451136,neither,neither,neither,neither
596827101405184000,neither,neither,neither,neither
576208284178223104,neither,sexism,neither,sexism
575546120077733888,neither,neither,neither,neither
603691116261584896,neither,neither,neither,neither
572947377788592130,neither,neither,neither,neither
572094192983408641,sexism,sexism,sexism,sexism
603675205479702528,neither,sexism,neither,neither
573295045161304065,neither,neither,neither,neither
571456646699819008,neither,neither,neither,neither
594609639544655872,neither,neither,neither,neither
568805757417758720,neither,neither,neither,neither
576043748058099712,neither,neither,neither,neither
575755166428889090,sexism,sexism,sexism,sexism
570831800966053888,neither,neither,neither,neither
575528792724226049,sexism,sexism,sexism,sexism
572967857480339458,sexism,neither,neither,neither
571592691823341568,sexism,sexism,sexism,sexism
596967590154543104,neither,neither,racism,neither
572335301969854464,sexism,neither,neither,neither
597128265782824961,neither,sexism,sexism,sexism
563237327556714496,neither,racism,link,neither
595605365217079296,neither,neither,neither,neither
576543967279366144,neither,neither,neither,neither
563797959729352704,neither,neither,neither,neither
570425514101354497,neither,neither,neither,neither
567029463104253952,neither,neither,neither,neither
565609560137035778,neither,neither,neither,neither
565042095069466625,neither,sexism,neither,sexism
568804046422691840,neither,neither,neither,neither
566657650122035200,neither,neither,neither,neither
574931900395032576,neither,neither,racism,neither
595393589024149504,neither,neither,neither,neither
563499361401720833,neither,sexism,neither,neither
603665931055792128,neither,neither,sexism,sexism
576395613878751232,sexism,sexism,sexism,sexism
599527040698552320,neither,neither,neither,neither
569714902635401216,neither,neither,neither,neither
596960276122963968,neither,neither,neither,neither
570448383938203648,neither,neither,neither,neither
563783514441515009,neither,neither,neither,neither
576250757558616066,neither,neither,neither,neither
573244794832482305,neither,neither,sexism,neither
563850971164332032,neither,neither,neither,neither
596767167338668032,neither,racism,neither,neither
570807056459898880,sexism,sexism,neither,sexism
569183063806095360,neither,neither,neither,neither
563449542075355136,neither,neither,neither,neither
563880090732216320,neither,racism,racism,racism
576556489168437248,neither,neither,neither,neither
595312928544423937,neither,neither,neither,neither
568178036694077441,neither,neither,neither,neither
594294664070467585,neither,neither,neither,neither
566381472068550657,neither,neither,neither,neither
575710979612266496,neither,neither,neither,both
575419756943163393,sexism,sexism,sexism,sexism
570509500261793792,racism,neither,neither,neither
571036097666420736,neither,sexism,neither,neither
562941938270478336,neither,neither,neither,neither
566700479606816768,neither,neither,link,link
565344062723874816,neither,neither,neither,neither
596856756497551362,neither,neither,sexism,neither
575417635388592128,neither,neither,neither,neither
599677376709070849,neither,neither,neither,neither
572340173893050368,neither,sexism,neither,neither
594318284427644929,neither,neither,neither,neither
594290110973153280,neither,neither,neither,sexism
576574194600812544,neither,neither,neither,neither
597881247080165376,neither,neither,neither,neither
566427685183045632,neither,neither,neither,neither
569616168429821952,neither,neither,neither,neither
599290361102540800,neither,neither,neither,neither
571430630317121537,neither,neither,neither,neither
575898910813609984,neither,neither,neither,neither
576190185085374464,neither,neither,neither,neither
564904438251278338,neither,neither,neither,neither
563306380057001984,neither,neither,neither,neither
565603077278154753,neither,neither,neither,neither
568489526764675074,neither,neither,neither,neither
571586977340002305,neither,sexism,neither,sexism
575992730393976832,sexism,sexism,sexism,sexism
565624055697793025,neither,neither,sexism,neither
571024042678996992,neither,sexism,sexism,sexism
570993823553187841,neither,neither,neither,neither
566064824699076608,neither,neither,neither,neither
568292455063244800,neither,neither,neither,neither
563858555808129024,neither,neither,neither,neither
571580641675898880,sexism,sexism,sexism,sexism
564587579643666433,neither,neither,neither,neither
572336801265811456,neither,neither,neither,neither
594374073125339136,neither,neither,neither,neither
603682149275930625,neither,neither,sexism,neither
565347600149516288,neither,neither,neither,neither
565758806240817152,neither,neither,neither,neither
601921406205558785,racism,racism,racism,racism
563894738718183425,neither,neither,neither,neither
603630820335616000,sexism,sexism,sexism,sexism
563377690053337088,neither,neither,sexism,neither
595387713416728576,neither,neither,neither,neither
603691876495929344,neither,neither,sexism,neither
597872520918736896,neither,neither,neither,neither
572337067436351489,sexism,neither,sexism,sexism
574362181761794048,neither,sexism,neither,neither
563875009488109568,neither,neither,neither,neither
563876176263790593,neither,both,neither,neither
575755257260601344,racism,neither,neither,neither
568150813404573696,neither,neither,neither,neither
598372290556899328,neither,neither,neither,neither
596969601327468544,neither,neither,neither,neither
597343343513767937,neither,neither,neither,neither
572341677949501441,neither,neither,neither,neither
596551599142473729,neither,neither,neither,neither
594943084586266624,neither,neither,sexism,neither
563189736492134400,neither,neither,neither,neither
564575909559435264,neither,neither,neither,neither
570848702903889920,neither,neither,neither,neither
564721101062684672,neither,neither,neither,sexism
596748512651399168,neither,neither,neither,neither
598403264820850688,neither,sexism,racism,sexism
603679840244465664,neither,sexism,sexism,sexism
563908401327915009,neither,both,neither,neither
571428359667757057,neither,neither,neither,neither
574309955177684995,neither,neither,neither,neither
568270165093191680,neither,neither,neither,neither
570973050528620544,sexism,sexism,both,sexism
572302461681205248,sexism,neither,sexism,sexism
572604838107721730,neither,neither,neither,neither
568144458908180480,neither,sexism,neither,neither
572340204062707712,sexism,neither,neither,racism
569180674428522498,neither,neither,neither,neither
573282957160415232,neither,neither,neither,neither
598432516777771008,neither,neither,sexism,neither
575735750185984000,neither,neither,neither,neither
595124027473068033,neither,neither,neither,neither
571788994750644224,neither,sexism,sexism,racism
568449670684348416,neither,racism,neither,neither
569904534622851073,neither,neither,neither,neither
575419652492390400,sexism,sexism,sexism,sexism
575506437348155392,neither,neither,sexism,sexism
595362892699959296,neither,sexism,neither,sexism
563752833304907777,neither,neither,neither,neither
575729159835615232,neither,neither,link,link
571717432022200320,neither,neither,neither,neither
575353351262629888,neither,neither,neither,neither
603436444309450753,neither,neither,neither,racism
603645227350368256,sexism,sexism,sexism,sexism
594422166940188672,sexism,neither,sexism,neither
564697770389303297,neither,neither,neither,neither
568810073222303746,neither,sexism,neither,neither
567089302195027968,neither,neither,neither,neither
563024092711104514,neither,sexism,neither,sexism
576660229921751040,sexism,sexism,sexism,neither
576403466245042176,sexism,sexism,sexism,racism
565977437226684417,neither,racism,neither,neither
573769281428656128,neither,neither,neither,neither
567031346854244352,neither,neither,racism,neither
576116928734986240,neither,neither,sexism,sexism
575836156304080897,neither,neither,neither,neither
575385893873152000,neither,neither,neither,neither
568231522169266176,neither,neither,neither,neither
572341813429739521,sexism,sexism,sexism,sexism
603673606476926976,neither,neither,neither,neither
571154839083683840,neither,neither,neither,neither
563594363666579456,neither,neither,neither,neither
576436204482117632,neither,neither,neither,neither
595390114093600768,neither,neither,neither,neither
571772971485802496,neither,neither,neither,neither
597110000247418880,neither,neither,sexism,racism
597559306804793344,neither,neither,neither,neither
573370063803195392,neither,neither,neither,neither
575529084974931968,neither,neither,neither,neither
563444314844323840,neither,sexism,neither,neither
595337984586584065,neither,neither,neither,neither
570822061666349056,sexism,sexism,sexism,sexism
575675858704338944,neither,sexism,sexism,sexism
568147144785293312,neither,neither,racism,racism
571204781072474113,sexism,sexism,sexism,sexism
572333172064583680,neither,neither,neither,sexism
574461526272159745,neither,neither,neither,neither
570994808061186049,neither,neither,neither,neither
603668738160861186,neither,neither,neither,neither
576158453418233856,neither,neither,neither,neither
567066228808634368,neither,link,racism,neither
575834011425239040,sexism,sexism,neither,sexism
576478903419547648,neither,neither,neither,neither
565623097047670784,neither,sexism,sexism,sexism
569205584106381313,neither,neither,neither,neither
576511485192593408,sexism,sexism,sexism,sexism
566476411913773057,neither,racism,neither,neither
576515295512117249,neither,neither,neither,neither
576761480919412736,neither,sexism,neither,neither
570817372895842304,neither,sexism,neither,sexism
596829760707108864,neither,neither,neither,neither
568143308733562880,neither,neither,neither,neither
576490752710168576,sexism,sexism,sexism,sexism
568281657762918400,neither,neither,neither,neither
571450882681757696,neither,neither,neither,neither
563908769763958784,neither,neither,link,neither
595122514335899648,neither,neither,neither,neither
576513321899266048,neither,neither,racism,racism
598755717164630016,neither,neither,neither,neither
568439718435688451,neither,neither,neither,link
567076164896686080,neither,neither,neither,neither
603663010100555776,neither,neither,neither,neither
566835436002099202,neither,neither,neither,neither
575446924012081155,neither,sexism,sexism,neither
570787026372399104,neither,sexism,sexism,neither
575730686482472960,neither,neither,racism,racism
575191025846607872,neither,neither,neither,neither
594389515633954817,neither,neither,neither,neither
575427221495549952,neither,neither,neither,racism
573268960931528706,neither,neither,neither,neither
576178676619857920,neither,neither,neither,neither
595385311770845184,neither,racism,sexism,racism
594393497358073858,neither,neither,neither,neither
597141190257942528,neither,neither,neither,neither
595242825270231041,neither,neither,neither,neither
563450566047592448,neither,neither,neither,neither
575633412905697280,sexism,sexism,sexism,sexism
574754294139740160,racism,racism,racism,racism
569907031273967617,neither,neither,neither,neither
576552894570176513,neither,neither,neither,neither
576457895098855424,sexism,sexism,sexism,sexism
596828001943228416,neither,neither,neither,neither
595380925963177985,neither,neither,neither,neither
563867096048619520,neither,neither,neither,neither
575477781561126912,sexism,sexism,sexism,sexism
595390244351905792,neither,neither,neither,neither
575492541086236674,neither,neither,neither,neither
603664259046748160,neither,sexism,sexism,sexism
570834361085358083,neither,neither,link,neither
576467761494298624,neither,neither,neither,neither
570863414760706048,neither,neither,neither,neither
571721931281457152,neither,neither,neither,neither
566797019600392192,neither,sexism,neither,neither
595278830144651265,neither,neither,neither,neither
576545009748439040,neither,neither,neither,neither
568459999833235456,neither,neither,sexism,neither
573223207106428928,neither,neither,neither,racism
572340227479486464,sexism,neither,neither,neither
563757463166386177,neither,neither,neither,neither
576162836738637824,neither,neither,neither,neither
572343565247905792,neither,neither,neither,neither
572338776061550592,neither,neither,neither,neither
571195917337907200,sexism,neither,sexism,sexism
566640982910062593,neither,neither,neither,neither
562700163404562433,neither,neither,neither,neither
575525688771493888,neither,neither,neither,neither
598047535731580928,neither,neither,neither,neither
571767205609656320,neither,neither,neither,neither
575416897170075648,sexism,sexism,sexism,sexism
570792844077588480,neither,neither,neither,neither
598412544567418881,neither,neither,racism,neither
566478224092188673,neither,neither,racism,sexism
575675548573261824,sexism,sexism,sexism,sexism
573702531290808320,neither,neither,neither,neither
572968971009306626,neither,neither,neither,sexism
